AccX,AccY,GyroZ,Class,DiffAccX,DiffAccY
0.7303755,-0.16196689,0.0011453723,NORMAL,-0.3738928,0.10609593999999997
-1.1225946,-0.2505605,0.04757113,NORMAL,-1.8529700999999998,-0.08859361000000002
-0.9048624,0.32294068,0.037797287,NORMAL,0.21773220000000004,0.57350118
0.10470843,1.0605251,0.10560333,NORMAL,1.00957083,0.73758442
-1.1202767,-0.21340388,0.0048105638,NORMAL,-1.22498513,-1.27392898
-0.09445393,0.32861355,-0.028787024,NORMAL,1.02582277,0.54201743
0.1194942,0.42191732,0.3206279,NORMAL,0.21394813000000001,0.09330377000000001
0.6549158,-1.3212717,-0.08132143,NORMAL,0.5354216,-1.74318902
0.62814736,0.41262424,-0.031230485,NORMAL,-0.026768440000000004,1.73389594
-1.3559704,-0.49677557,0.006032294,NORMAL,-1.98411776,-0.90939981
-0.4965049,-1.188516,0.3554472,NORMAL,0.8594654999999999,-0.6917404299999999
0.43291163,0.30135986,-0.01779145,NORMAL,0.92941653,1.48987586
-0.10511792,1.4142807,0.05551238,NORMAL,-0.53802955,1.11292084
-0.8588588,-1.1355108,0.03352123,NORMAL,-0.7537408800000001,-2.5497915
-0.27617753,0.17150798,-0.007406741,NORMAL,0.58268127,1.30701878
0.08783007,1.1496153,-0.022067508,NORMAL,0.3640076,0.97810732
-0.4551549,-0.6998178,-0.05749769,NORMAL,-0.54298497,-1.8494331000000002
0.38235486,1.0229706,-0.020845776,NORMAL,0.83750976,1.7227884000000002
0.72677374,1.2622215,0.00786489,NORMAL,0.3444188799999999,0.23925090000000004
-0.07755399,0.72378516,0.07322747,NORMAL,-0.8043277299999999,-0.5384363400000001
-1.527012,-0.93309855,-0.39958224,NORMAL,-1.44945801,-1.65688371
-0.48635638,-0.5146767,0.44585526,NORMAL,1.0406556200000001,0.41842185
-0.2045176,-0.64454436,0.03352123,NORMAL,0.28183877999999996,-0.12986766000000005
-0.5347866,-0.16872129,0.07689266,NORMAL,-0.33026900000000003,0.47582307
-0.33960938,0.5172755,0.12637275,NORMAL,0.19517721999999998,0.68599679
-0.9550553,-0.5986079,-0.22304218,NORMAL,-0.61544592,-1.1158834
0.17454004,1.7030935,-0.09903653,NORMAL,1.12959534,2.3017014
-0.5997513,-0.47478628,-0.008628472,NORMAL,-0.77429134,-2.17787978
-0.27337277,-0.21228379,0.0139735425,NORMAL,0.32637853,0.26250249000000003
0.5802932,-0.62733674,-0.06727154,NORMAL,0.85366597,-0.41505295
2.250085,-0.014035612,-0.058719423,NORMAL,1.6697918,0.6133011279999999
-0.25195587,0.81330407,0.16974418,NORMAL,-2.50204087,0.8273396820000001
0.35046136,-0.1214817,0.20395264,NORMAL,0.60241723,-0.9347857700000001
-0.60097635,-0.24566996,0.07994699,NORMAL,-0.95143771,-0.12418826
3.7569857,3.6508338,0.1379792,NORMAL,4.35796205,3.89650376
-1.9500135,0.64677984,0.00786489,NORMAL,-5.7069992,-3.0040539600000002
-0.13473308,-0.044433787,0.036575556,NORMAL,1.8152804200000001,-0.691213627
1.2748727,-0.6735805,-0.04466952,NORMAL,1.40960578,-0.629146713
-0.015871167,-0.021241963,-0.04772385,NORMAL,-1.290743867,0.652338537
2.397728,-0.9538002,-0.011682798,NORMAL,2.4135991669999997,-0.932558237
-0.63585943,-0.05680068,-0.026343564,NORMAL,-3.03358743,0.8969995199999999
-1.6916411,-0.2929803,0.022525655,NORMAL,-1.05578167,-0.23617962000000003
-0.6686629,-0.11819438,0.05795584,NORMAL,1.0229782,0.17478592000000004
-1.1386957,-0.70819426,0.029245174,NORMAL,-0.47003280000000003,-0.5899998799999999
0.20467746,0.16735001,-0.0019089539,NORMAL,1.34337316,0.87554427
-0.52797174,0.7152174,0.0023671028,NORMAL,-0.7326492,0.54786739
0.5231525,-0.056920998,-0.020845776,NORMAL,1.05112424,-0.7721383980000001
2.0298438,0.13727665,0.043295074,NORMAL,1.5066913,0.194197648
0.3604846,0.25094134,0.002977968,NORMAL,-1.6693592000000002,0.11366469000000001
0.4212333,-0.20362586,-0.031230485,NORMAL,0.06074869999999999,-0.4545672
0.98566043,-0.15524942,-0.055665094,NORMAL,0.5644271300000001,0.04837643999999999
0.8245877,-1.3209407,-0.0129045285,NORMAL,-0.16107273,-1.1656912799999999
0.6011497,-0.17144257,0.01947133,NORMAL,-0.22343800000000003,1.14949813
-0.5805845,0.12290129,0.0139735425,NORMAL,-1.1817342,0.29434386
-0.52027,-0.90540755,0.022525655,NORMAL,0.06031449999999994,-1.02830884
-0.81705,-0.7115064,-0.045280386,NORMAL,-0.29678000000000004,0.19390114999999997
-0.21791315,1.4503697,-0.082543164,NORMAL,0.59913685,2.1618760999999997
0.11096501,1.0730537,-0.046502117,NORMAL,0.32887816000000003,-0.377316
1.8904705,2.2008758,-0.014737124,NORMAL,1.77950549,1.1278221
0.7855171,0.4843234,-0.03428481,NORMAL,-1.1049533999999999,-1.7165523999999999
1.6378938,0.58769655,0.026801713,NORMAL,0.8523767000000001,0.10337314999999997
0.8674443,1.1268228,-0.017180584,NORMAL,-0.7704495000000001,0.53912625
0.6279856,-0.14139277,-0.07154759,NORMAL,-0.2394586999999999,-1.26821557
1.5100772,-0.4309082,-0.0061850105,NORMAL,0.8820916,-0.28951543
0.8548124,1.3337214,-0.050167307,NORMAL,-0.6552648,1.7646296
0.69153607,0.4618103,-0.063606344,NORMAL,-0.16327633000000008,-0.8719110999999999
1.3582189,0.71492285,-0.05138904,NORMAL,0.6666828300000001,0.25311255
-1.1532524,-0.8735768,-0.044058654,NORMAL,-2.5114713,-1.5884996500000002
0.79808545,0.55775005,-0.015347989,NORMAL,1.9513378499999998,1.43132685
-1.0898349,-0.7003213,-0.048945576,NORMAL,-1.88792035,-1.25807135
-0.8431822,-0.71912116,-0.022678372,NORMAL,0.24665270000000006,-0.01879986
0.10569739,-0.0071522593,-0.030008756,NORMAL,0.94887959,0.7119689007000001
-0.36718607,-0.12307185,-0.019013181,NORMAL,-0.47288346,-0.11591959069999999
0.8454958,0.2954898,0.0035888334,NORMAL,1.21268187,0.41856165
-0.10324788,-0.50328356,0.0463494,NORMAL,-0.94874368,-0.79877336
0.59498405,1.5135759,-0.010461068,NORMAL,0.69823193,2.01685946
-1.0138967,-0.13718832,0.017027868,NORMAL,-1.60888075,-1.65076422
-1.2283206,-0.920075,0.05245805,NORMAL,-0.2144238999999999,-0.78288668
0.83114886,-0.43093342,-0.03733914,NORMAL,2.05946946,0.48914157999999996
0.67128694,-0.6592539,-0.027565295,NORMAL,-0.15986192,-0.22832047999999994
-1.0148406,0.4439211,-0.023289237,NORMAL,-1.6861275400000002,1.103175
0.46640944,-0.3154415,0.018860465,NORMAL,1.4812500400000002,-0.7593626
-0.24198997,-0.812726,-0.018402316,NORMAL,-0.70839941,-0.49728449999999996
0.14589524,-0.9097456,-0.004352415,NORMAL,0.38788521,-0.0970196000000001
-0.4868939,-0.30482137,-0.022067508,NORMAL,-0.63278914,0.6049242300000001
-0.03621888,0.47531736,0.0017562376,NORMAL,0.45067502,0.78013873
-0.6087843,-0.7126066,0.0139735425,NORMAL,-0.57256542,-1.18792396
0.4197464,-0.2435649,-0.02023491,NORMAL,1.0285307,0.4690417
0.24421191,-0.120862424,-0.050167307,NORMAL,-0.17553449000000002,0.122702476
1.31793,-0.4319393,-0.09476047,NORMAL,1.07371809,-0.311076876
0.3231926,-0.12045938,-0.05138904,NORMAL,-0.9947374,0.31147992
0.905571,0.31259358,-0.04466952,NORMAL,0.5823784000000001,0.43305296
0.32792473,1.586259,-0.03611741,NORMAL,-0.57764627,1.2736654200000002
0.79440093,0.82019806,0.008475755,NORMAL,0.4664762,-0.7660609400000001
-0.16548514,0.459767,-0.025121834,NORMAL,-0.95988607,-0.36043105999999997
0.29052234,-0.7190565,-0.010461068,NORMAL,0.45600748,-1.1788235
-1.6387607,-0.5999723,-0.022067508,NORMAL,-1.92928304,0.11908419999999997
0.43029237,-0.33153903,-0.03733914,NORMAL,2.06905307,0.26843327
0.46764922,-0.47108352,0.00908662,NORMAL,0.03735685,-0.13954448999999997
-0.116416216,0.9268086,-0.028176159,NORMAL,-0.5840654359999999,1.3978921199999998
0.8679004,0.118328124,0.08116872,NORMAL,0.984316616,-0.808480476
-0.1332047,-0.5995698,-0.0012980887,NORMAL,-1.0011051,-0.7178979240000001
0.19484568,0.24037611,0.030466905,NORMAL,0.32805038,0.8399459100000001
-0.40728128,0.6453661,-7.6358156e-05,NORMAL,-0.60212696,0.40498999
-0.73033774,0.20964792,-0.01656972,NORMAL,-0.32305645999999993,-0.43571818000000007
0.8954891,-0.83327025,-0.015347989,NORMAL,1.62582684,-1.04291817
1.0090055,0.30053306,-0.027565295,NORMAL,0.11351639999999996,1.13380331
0.5581958,0.8929088,-0.09048442,NORMAL,-0.4508097,0.5923757399999999
0.5602474,-0.22135934,-0.06849326,NORMAL,0.0020515999999999313,-1.1142681399999999
0.47908497,0.38714778,-0.06727154,NORMAL,-0.08116242999999995,0.60850712
-0.50782526,0.30959845,-0.058108557,NORMAL,-0.9869102299999999,-0.07754932999999997
-0.060619116,1.0383645,-0.06421721,NORMAL,0.4472061439999999,0.7287660499999999
0.59433246,0.46698895,-0.055665094,NORMAL,0.654951576,-0.57137555
-0.8900999,-0.009154111,-0.0538325,NORMAL,-1.48443236,-0.47614306100000003
-0.67011786,-0.21124357,0.010308351,NORMAL,0.2199820400000001,-0.202089459
-1.7863259,0.79657066,0.006032294,NORMAL,-1.11620804,1.00781423
-1.0028317,-0.084103316,-0.0061850105,NORMAL,0.7834942,-0.880673976
-0.4526453,0.49958548,-0.051999904,NORMAL,0.5501864000000001,0.583688796
-0.07169247,-0.28469113,-0.017180584,NORMAL,0.38095282999999996,-0.78427661
0.58441234,-0.52870065,0.007254025,NORMAL,0.65610481,-0.24400951999999998
0.1596303,-0.7554307,-0.032452215,NORMAL,-0.42478203999999997,-0.22673005000000002
0.092927694,-0.8327563,-0.032452215,NORMAL,-0.066702606,-0.0773256
-0.8215089,-0.32282507,-0.025121834,NORMAL,-0.914436594,0.5099312300000001
0.35149574,-0.34734565,-0.041615196,NORMAL,1.17300464,-0.024520580000000014
-0.7623832,-0.43211946,-0.0031306844,NORMAL,-1.11387894,-0.08477381
-0.33733845,-0.31745636,-0.031230485,NORMAL,0.42504475,0.11466310000000002
0.51055336,-0.25113255,0.051236324,NORMAL,0.8478918099999999,0.06632380999999998
-0.6556679,0.5094374,0.007254025,NORMAL,-1.16622126,0.76056995
-0.63969946,0.5637192,0.0023671028,NORMAL,0.015968439999999973,0.054281799999999936
-1.1193348,-1.4371053,-0.0031306844,NORMAL,-0.4796353400000001,-2.0008245000000002
-0.4099896,0.5615181,-0.004352415,NORMAL,0.7093452,1.9986234
-0.02943039,-0.7633216,-0.011682798,NORMAL,0.38055921000000004,-1.3248397
0.42658544,1.0920073,-0.015347989,NORMAL,0.45601583,1.8553289
0.18511248,-0.23636219,0.008475755,NORMAL,-0.24147296,-1.3283694899999998
0.12978458,-0.5995035,0.021303926,NORMAL,-0.055327899999999985,-0.36314130999999994
-0.45800614,0.5623195,0.006032294,NORMAL,-0.58779072,1.161823
0.503247,0.36993837,0.002977968,NORMAL,0.96125314,-0.19238112999999996
1.0279665,1.0395252,0.0023671028,NORMAL,0.5247195,0.6695868299999999
0.038298607,0.666308,0.0023671028,NORMAL,-0.989667893,-0.3732171999999999
-1.1188501,-1.2311845,0.01947133,NORMAL,-1.157148707,-1.8974924999999998
-0.22195911,-0.31998622,-0.00496328,NORMAL,0.8968909899999999,0.9111982799999999
0.54879665,-0.37316918,-0.014737124,NORMAL,0.77075576,-0.05318296
1.495372,0.41174608,0.021303926,NORMAL,0.9465753499999999,0.78491526
-0.7531837,-2.0831609,-0.053221636,NORMAL,-2.2485557,-2.49490698
0.7933061,-0.03100735,-0.048945576,NORMAL,1.5464898,2.0521535500000003
0.756737,0.92165613,-0.0037415496,NORMAL,-0.03656910000000002,0.95266348
-0.43991983,-0.23827341,-0.01656972,NORMAL,-1.19665683,-1.15992954
-0.23911238,-0.400227,-0.026343564,NORMAL,0.20080745,-0.16195359
0.6239016,-0.108246446,-0.047112983,NORMAL,0.86301398,0.291980554
-0.22850895,-1.3808988,-0.10819951,NORMAL,-0.8524105499999999,-1.2726523539999999
0.46897292,-1.452389,-0.25847235,NORMAL,0.6974818700000001,-0.07149019999999995
1.9563429,-0.29397064,-0.18944459,NORMAL,1.48736998,1.15841836
2.1643002,0.7976549,-0.13141239,NORMAL,0.2079572999999999,1.09162554
2.0184214,0.16285774,-0.03733914,NORMAL,-0.1458788000000002,-0.63479716
1.7246594,0.73781955,-0.1381319,NORMAL,-0.29376199999999986,0.57496181
0.48609018,0.8804449,-0.6659195,NORMAL,-1.23856922,0.14262534999999998
0.16987205,2.0486767,0.0139735425,NORMAL,-0.31621813,1.1682318
-0.65288925,1.0186276,-0.10636691,NORMAL,-0.8227613,-1.0300491
-0.68940973,1.1755192,0.038408153,NORMAL,-0.03652048000000008,0.15689160000000002
-0.7485621,1.5032233,0.015806139,NORMAL,-0.059152369999999954,0.32770409999999983
0.21232653,-0.24063233,-0.019624045,NORMAL,0.96088863,-1.7438556299999999
-0.7293618,-0.7353765,-0.023289237,NORMAL,-0.94168833,-0.49474417
-0.69117785,0.43520227,0.0011453723,NORMAL,0.038183949999999967,1.17057877
-1.3314061,-0.6831166,0.027412578,NORMAL,-0.6402282499999999,-1.11831887
-0.32146192,0.13128099,0.015806139,NORMAL,1.00994418,0.81439759
0.07925987,0.15681759,0.01947133,NORMAL,0.40072179,0.02553660000000002
-1.1942157,0.52881664,0.02985604,NORMAL,-1.27347557,0.37199904999999994
-2.3113582,-1.0247687,0.006032294,NORMAL,-1.1171425,-1.5535853400000001
0.18507719,0.5494617,-0.0037415496,NORMAL,2.49643539,1.5742304000000003
-0.106411934,0.9484594,0.018860465,NORMAL,-0.291489124,0.3989976999999999
-0.84288025,-0.029188022,0.008475755,NORMAL,-0.736468316,-0.977647422
-0.29205978,0.459046,-0.015958855,NORMAL,0.55082047,0.488234022
0.16410732,-0.37331712,-0.028787024,NORMAL,0.4561671,-0.83236312
1.0498002,0.9012263,-0.044058654,NORMAL,0.8856928799999999,1.27454342
-0.0357399,-0.5789006,-0.014126259,NORMAL,-1.0855401,-1.4801269000000001
0.37119794,-0.3618141,-0.009850202,NORMAL,0.40693784,0.21708649999999996
-0.11530566,0.64735144,-0.020845776,NORMAL,-0.48650360000000004,1.0091655400000001
0.15241456,1.7383956,-0.010461068,NORMAL,0.26772022,1.09104416
0.963099,0.19402307,-0.02695443,NORMAL,0.8106844400000001,-1.54437253
-0.5420327,-0.8160091,0.018860465,NORMAL,-1.5051317000000002,-1.0100321700000001
-0.7264255,-1.2301133,0.044516806,NORMAL,-0.1843927999999999,-0.4141041999999999
0.05282259,-0.22881794,0.017638734,NORMAL,0.77924809,1.0012953599999999
-0.0049700737,0.4641918,-0.042836927,NORMAL,-0.0577926637,0.6930097399999999
0.28078532,0.090051174,-0.08865182,NORMAL,0.2857553937,-0.374140626
-0.13595057,0.18745938,-0.07582365,NORMAL,-0.41673589,0.09740820600000001
2.3441248,0.5040796,0.071394876,NORMAL,2.48007537,0.31662021999999995
1.3173828,-0.42055646,-0.19066632,NORMAL,-1.0267419999999998,-0.92463606
1.6161833,2.1215892,-0.19738583,NORMAL,0.2988005,2.54214566
-0.24895692,-0.8105042,-0.34949127,NORMAL,-1.86514022,-2.9320934
-0.41124964,-1.452285,-0.1540144,NORMAL,-0.16229272000000003,-0.6417808
0.9928241,2.514796,-0.046502117,NORMAL,1.40407374,3.9670810000000003
-1.8767126,-2.0262408,0.020082194,NORMAL,-2.8695367000000003,-4.5410368000000005
0.4097569,2.1200528,-0.019624045,NORMAL,2.2864695,4.1462936
-2.416565,-0.56537867,0.0182496,NORMAL,-2.8263219,-2.6854314699999997
-1.1985048,0.34475386,0.015806139,NORMAL,1.2180601999999998,0.91013253
-1.5792127,-1.9549663,0.007254025,NORMAL,-0.3807079,-2.29972016
-1.9554365,1.7916133,0.022525655,NORMAL,-0.3762238,3.7465796
-1.5841078,1.0412526,0.029245174,NORMAL,0.37132870000000007,-0.7503607000000001
-2.686767,-0.26607314,0.04268421,NORMAL,-1.1026592000000002,-1.30732574
-1.1233793,-0.67834413,-0.00496328,NORMAL,1.5633877,-0.41227099000000006
-1.3444215,-1.1193674,0.031077769,NORMAL,-0.22104219999999986,-0.44102326999999997
-1.1761224,-0.77823186,0.045738537,NORMAL,0.16829910000000003,0.34113554
-1.7316601,-0.95038414,0.15325081,NORMAL,-0.5555377000000001,-0.17215228000000005
-1.6344773,-0.6447441,0.10010554,NORMAL,0.09718280000000012,0.30564004
-1.6454118,-1.4659209,0.08666651,NORMAL,-0.01093450000000007,-0.8211767999999999
-1.642293,-0.60170686,0.026190847,NORMAL,0.003118799999999977,0.86421404
-0.789094,-0.043475434,0.0622319,NORMAL,0.853199,0.558231426
-0.98752,-0.092484735,0.081779584,NORMAL,-0.198426,-0.049009301
0.41738105,-0.01581563,0.046960264,NORMAL,1.4049010499999999,0.076669105
-0.9060594,0.5228156,-0.009850202,NORMAL,-1.3234404499999999,0.53863123
-1.1143024,1.2803574,-0.060552016,NORMAL,-0.20824299999999996,0.7575417999999999
-1.3889589,-0.5083616,-0.038560867,NORMAL,-0.2746565000000001,-1.788719
-1.1750665,-0.7127226,-0.054443367,NORMAL,0.21389239999999998,-0.20436100000000001
-1.4542642,0.43722063,-0.014737124,NORMAL,-0.2791976999999999,1.1499432299999999
-1.0264989,-0.7705251,-0.023900103,NORMAL,0.4277652999999999,-1.20774573
1.3039691,1.4073642,0.007254025,NORMAL,2.3304679999999998,2.1778893
-1.6434488,-0.1535056,0.02069306,NORMAL,-2.9474179,-1.5608697999999999
0.08744979,0.71516687,0.024358252,NORMAL,1.73089859,0.86867247
-0.60225725,-0.46419936,0.021303926,NORMAL,-0.6897070399999999,-1.17936623
-0.13324142,0.33982992,-7.6358156e-05,NORMAL,0.46901582999999997,0.80402928
0.2156558,-0.058944494,-0.0006872234,NORMAL,0.34889722,-0.398774414
0.74117136,0.9396384,-0.022678372,NORMAL,0.5255155599999999,0.998582894
-0.8237213,-0.1829179,-0.0061850105,NORMAL,-1.56489266,-1.1225563
0.27563393,0.8602148,0.005421429,NORMAL,1.09935523,1.0431327
-0.5688418,0.33157626,-0.015958855,NORMAL,-0.84447573,-0.52863854
0.2837305,0.5471759,-0.00496328,NORMAL,0.8525723,0.21559964000000004
0.14793992,0.41691452,0.0066431593,NORMAL,-0.13579058,-0.13026138000000004
-0.24687171,0.18966982,0.036575556,NORMAL,-0.39481162999999997,-0.22724470000000002
-1.3046564,0.894517,0.11904237,NORMAL,-1.05778469,0.70484718
-1.7185764,-0.21150875,0.14775303,NORMAL,-0.41391999999999984,-1.10602575
-1.7594755,-0.8770875,0.31085405,NORMAL,-0.04089910000000008,-0.66557875
-0.74889266,0.29039565,0.08361218,NORMAL,1.01058284,1.16748315
0.60336876,1.5125134,0.015195273,NORMAL,1.35226142,1.22211775
-0.30998766,1.1479033,0.05673411,NORMAL,-0.91335642,-0.36461009999999994
1.6197045,0.18361342,0.031688634,NORMAL,1.92969216,-0.96428988
0.41171062,-0.1767698,-0.0006872234,NORMAL,-1.20799388,-0.36038322
0.7001283,0.07888436,-0.004352415,NORMAL,0.28841768,0.25565416
0.4987948,0.4043907,-0.031230485,NORMAL,-0.20133350000000005,0.32550634
0.5609641,0.7526165,-0.047112983,NORMAL,0.06216929999999998,0.34822580000000003
0.1784277,0.11691794,-0.020845776,NORMAL,-0.3825364,-0.63569856
0.8763585,-0.65751237,-0.047112983,NORMAL,0.6979308000000001,-0.77443031
1.0290716,-1.0598958,-0.07338019,NORMAL,0.15271309999999994,-0.4023834300000001
1.2787864,0.53546023,-0.12347114,NORMAL,0.24971480000000001,1.59535603
0.8211496,-0.29855976,-0.08559749,NORMAL,-0.45763679999999995,-0.83401999
-0.48321033,0.1946895,-0.028176159,NORMAL,-1.30435993,0.49324926
0.18583965,-0.009531289,-0.00496328,NORMAL,0.66904998,-0.20422078899999999
0.43719864,-0.60542566,0.024358252,NORMAL,0.25135899000000006,-0.595894371
0.8248074,0.4792506,-0.0092393365,NORMAL,0.38760875999999994,1.08467626
-0.7552192,-0.271029,-7.6358156e-05,NORMAL,-1.5800266,-0.7502796
0.2688098,0.43664575,0.002977968,NORMAL,1.024029,0.70767475
0.25881934,-0.21497312,0.00908662,NORMAL,-0.009990459999999979,-0.65161887
-0.093703985,-1.5082253,0.006032294,NORMAL,-0.352523325,-1.29325218
-0.3516302,-0.22719339,-0.06604981,NORMAL,-0.257926215,1.28103191
-0.005416155,0.57293844,-0.027565295,NORMAL,0.346214045,0.80013183
1.0038338,-0.63604915,-0.04589125,NORMAL,1.009249955,-1.20898759
0.70077014,-0.43521798,-0.055665094,NORMAL,-0.30306365999999996,0.20083116999999995
0.64851165,-0.14566678,-0.07276932,NORMAL,-0.052258490000000046,0.2895512
0.3094206,0.33549526,-0.07276932,NORMAL,-0.33909105,0.48116204
-0.12817478,-0.4488916,-0.086819224,NORMAL,-0.43759538,-0.78438686
0.012827158,-0.66252506,-0.08315403,NORMAL,0.141001938,-0.21363346
0.13339996,-0.37381345,-0.042836927,NORMAL,0.120572802,0.28871161
-0.6126785,0.0809478,-0.0006872234,NORMAL,-0.74607846,0.45476125
-0.44207907,-0.9701083,-0.008017606,NORMAL,0.17059943,-1.0510561
-0.9880626,0.47084612,-0.007406741,NORMAL,-0.54598353,1.44095442
-1.2130157,-0.1089139,0.026801713,NORMAL,-0.2249530999999999,-0.5797600199999999
-0.009904504,-0.031591415,0.026190847,NORMAL,1.2031111959999998,0.077322485
0.6364769,2.2738323,0.10010554,NORMAL,0.646381404,2.305423715
-1.2156482,0.34085906,0.06528623,NORMAL,-1.8521250999999999,-1.93297324
-0.19585133,2.034685,0.10377073,NORMAL,1.01979687,1.69382594
-0.9715093,0.6776272,0.11049025,NORMAL,-0.77565797,-1.3570578000000002
-0.420884,-1.1003197,0.10132727,NORMAL,0.5506253000000001,-1.7779468999999999
-0.07666731,0.060513973,0.03901902,NORMAL,0.34421669,1.160833673
-0.24298453,-0.9406243,-0.00496328,NORMAL,-0.16631722,-1.001138273
0.51627886,-0.09710498,-0.033673946,NORMAL,0.75926339,0.84351932
3.460945,0.33412617,0.006032294,NORMAL,2.9446661400000003,0.43123115
-0.7949834,-1.0536178,-0.054443367,NORMAL,-4.2559284,-1.38774397
0.59974277,-0.4389522,-0.033673946,NORMAL,1.39472617,0.6146656
-0.049845815,0.1309028,-0.06849326,NORMAL,-0.6495885849999999,0.569855
1.0352476,0.56940544,-0.099647395,NORMAL,1.085093415,0.43850264000000005
0.41493106,-0.27109724,-0.14851661,NORMAL,-0.6203165399999999,-0.8405026800000001
1.4145677,0.3887788,-0.1118647,NORMAL,0.9996366400000001,0.65987604
0.86557174,-1.1967406,-0.088040955,NORMAL,-0.5489959600000001,-1.5855194
-0.844187,-0.3103611,-0.04466952,NORMAL,-1.70975874,0.8863795000000001
-0.43536854,0.5495569,-0.15523612,NORMAL,0.40881846,0.859918
0.10414004,0.20133662,-0.07948884,NORMAL,0.53950858,-0.34822028000000005
-0.34915757,-1.2490311,-0.045280386,NORMAL,-0.45329760999999996,-1.45036772
-1.3925815,-0.67527676,-0.0031306844,NORMAL,-1.0434239299999999,0.57375434
-0.7382462,-0.58472365,0.0322995,NORMAL,0.6543353,0.09055310999999999
-1.7866954,0.48006263,-0.02023491,NORMAL,-1.0484491999999999,1.06478628
-0.5083375,0.42952737,-0.0110719325,NORMAL,1.2783579,-0.05053525999999997
-0.68196464,-0.5489793,-0.025732698,NORMAL,-0.17362714,-0.97850667
-0.89662147,-0.28302214,0.058566704,NORMAL,-0.21465683000000002,0.26595715999999997
-0.4600656,-0.07799253,-0.03611741,NORMAL,0.43655587,0.20502960999999997
0.52455735,-0.28407782,-0.021456642,NORMAL,0.9846229500000001,-0.20608528999999998
-0.67088294,0.84231246,-0.10086913,NORMAL,-1.19544029,1.12639028
0.81731534,0.24751168,0.05917757,NORMAL,1.48819828,-0.59480078
-0.60963774,0.37096137,-0.0019089539,NORMAL,-1.42695308,0.12344969
-0.19407701,0.5433287,-0.0006872234,NORMAL,0.41556073000000004,0.17236732999999999
-0.09431934,-0.28084219,-0.14057536,NORMAL,0.09975766999999999,-0.82417089
1.1027882,0.33921474,-0.06666067,NORMAL,1.19710754,0.6200569300000001
0.46107125,0.11925569,0.005421429,NORMAL,-0.64171695,-0.21995905000000002
0.6245923,0.8543519,-0.046502117,NORMAL,0.16352105,0.73509621
-0.03508973,-0.30013746,-0.04589125,NORMAL,-0.65968203,-1.1544893600000001
0.7773435,-0.51126206,-0.0092393365,NORMAL,0.81243323,-0.21112459999999994
0.2938969,-0.5212779,-0.01656972,NORMAL,-0.48344659999999995,-0.010015839999999998
1.2763681,-0.6096272,-0.07399105,NORMAL,0.9824712,-0.08834930000000007
0.39204073,1.676827,-0.072158456,NORMAL,-0.8843273700000001,2.2864542
0.013323069,0.2913311,-0.020845776,NORMAL,-0.378717661,-1.3854959
0.004032135,-0.5515652,-0.06299548,NORMAL,-0.009290934,-0.8428963
-0.57864535,-0.05820006,0.022525655,NORMAL,-0.5826774849999999,0.49336514
-0.84091973,-1.0318019,0.10010554,NORMAL,-0.26227438000000003,-0.97360184
-1.1112888,-1.8305998,-0.0110719325,NORMAL,-0.2703690700000001,-0.7987979000000001
-0.31860435,-0.038667113,-0.0067958757,NORMAL,0.7926844500000001,1.791932687
-0.4632684,-0.71750695,0.022525655,NORMAL,-0.14466405000000004,-0.678839837
0.07568765,-0.99077904,0.011530082,NORMAL,0.53895605,-0.2732720900000001
-0.32444918,-0.9085617,0.0041996986,NORMAL,-0.40013683,0.08221734000000003
-0.19855988,-0.45891804,0.01947133,NORMAL,0.1258893,0.44964366
-1.5635288,1.0191752,0.034132097,NORMAL,-1.3649689200000001,1.4780932400000002
1.0316834,-1.6063662,0.048181996,NORMAL,2.5952121999999997,-2.6255414000000004
-0.6544714,-0.9395842,0.002977968,NORMAL,-1.6861548,0.6667820000000001
0.43613315,-0.99568725,0.018860465,NORMAL,1.0906045500000001,-0.05610305000000004
-0.94532263,-0.20906377,0.10865766,NORMAL,-1.38145578,0.78662348
-1.437014,-2.7417195,0.13920091,NORMAL,-0.49169136999999996,-2.5326557299999997
1.6600564,0.7221306,0.08544478,NORMAL,3.0970704,3.4638500999999997
0.23064363,-0.6538974,0.15141822,NORMAL,-1.4294127699999999,-1.3760279999999998
-0.20353615,-0.5653539,0.094607756,NORMAL,-0.43417978,0.0885435
0.11077726,0.558607,0.11415544,NORMAL,0.31431341,1.1239609
-0.6596614,0.6802355,0.17402023,NORMAL,-0.7704386599999999,0.12162850000000003
-0.12636662,1.3175182,0.14592044,NORMAL,0.53329478,0.6372827000000001
-0.28310752,1.2159588,0.09705122,NORMAL,-0.1567409,-0.10155940000000019
0.48923945,-0.8232906,-0.018402316,NORMAL,0.7723469700000001,-2.0392494
0.8251127,2.759142,-0.025121834,NORMAL,0.33587325,3.5824326
1.2067044,3.1695592,-7.6358156e-05,NORMAL,0.3815917,0.4104171999999999
1.157718,2.2547152,0.10010554,NORMAL,-0.048986399999999986,-0.914844
0.011557102,-0.73075366,0.01947133,NORMAL,-1.146160898,-2.98546886
-0.93155485,1.4298381,0.04268421,NORMAL,-0.9431119520000001,2.16059176
0.083642006,-0.3354698,0.11598804,NORMAL,1.015196856,-1.7653079
-1.2636226,-0.48628935,0.034132097,NORMAL,-1.347264606,-0.15081955000000002
0.36969888,0.34934187,-0.025732698,NORMAL,1.63332148,0.83563122
1.1194128,-0.6524409,0.010308351,NORMAL,0.74971392,-1.00178277
